"Id, Faculty",Program,Career,Year,Traject,Course
1139,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,1,1 M Geography/Terrestrial Ecosystems and Environmental Change,Geographical Research Methods III: Numerical Modelling
1140,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,1,1 M Geography/Terrestrial Ecosystems and Environmental Change,Geographical Research methods I: Earth observation
1141,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,1,1 M Geography/Terrestrial Ecosystems and Environmental Change,Geography of Globalisation
1142,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,1,1 M Geography/Terrestrial Ecosystems and Environmental Change,Geological and Geotechnical Aspects in Coastal Lowlands
1143,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,1,1 M Geography/Terrestrial Ecosystems and Environmental Change,Modelling land-use changes
1144,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,1,1 M Geography/Terrestrial Ecosystems and Environmental Change,Natural Hazards
1145,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,1,1 M Geography/Terrestrial Ecosystems and Environmental Change,Research Seminar
1146,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,1,1 M Geography/Terrestrial Ecosystems and Environmental Change,Soil and water conservation
1147,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,1,1 M Geography/Terrestrial Ecosystems and Environmental Change,Tectonics and Geomorphology
1148,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,2,2 M Geography/Terrestrial Ecosystems and Environmental Change,Advanced Earth Observation Techniques
1149,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,2,2 M Geography/Terrestrial Ecosystems and Environmental Change,Geological and Geotechnical Aspects in Coastal Lowlands
1150,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,2,2 M Geography/Terrestrial Ecosystems and Environmental Change,Remote sensing of the atmosphere
1151,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,2,2 M Geography/Terrestrial Ecosystems and Environmental Change,River Geomorphology
1152,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,2,2 M Geography/Terrestrial Ecosystems and Environmental Change,Surface water hydrology
1153,Faculteit Wetenschappen,Geography/Terrestrial Ecosystems and Environmental Change,MA,2,2 M Geography/Terrestrial Ecosystems and Environmental Change,Tectonics and Geomorphology
1154,Faculteit Wetenschappen,MM Actuariele wetenschappen,MNM,1,MM Actuariele wetenschappen,Financiele wiskunde I
1155,Faculteit Wetenschappen,MM Actuariele wetenschappen,MNM,1,MM Actuariele wetenschappen,Onderwerpen in Actuariele en Financiele Wiskunde
1156,Faculteit Wetenschappen,MM Actuariele wetenschappen,MNM,1,MM Actuariele wetenschappen,"Risicotheorie, schadeverzekeringen en herverzekeringen"
1157,Faculteit Wetenschappen,MM Actuariele wetenschappen,MNM,1,MM Actuariele wetenschappen,Risk Management
1158,Faculteit Wetenschappen,MM Actuariele wetenschappen,MNM,1,MM Actuariele wetenschappen,Statistiek voor actuariele wiskunde
1159,Faculteit Wetenschappen,MM Actuariele wetenschappen,MNM,1,MM Actuariele wetenschappen,Techniek van de Levens- en ziekteverzekeringen
1160,Faculteit Wetenschappen,MM Actuariele wetenschappen,MNM,1,MM Actuariele wetenschappen,"Verzekeringen, schadebegroting en- herstel"
1161,Faculteit Wetenschappen,Marine and Lacustrine Science and Management,MA,1,1 M Marine and Lacustrine Science and Management (Keuze),Governance and Policy in Development and Cooperation - Part I
1162,Faculteit Wetenschappen,Marine and Lacustrine Science and Management,MA,1,1 M Marine and Lacustrine Science and Management (Keuze),Introduction to Marine and Lacustrine Biology
1163,Faculteit Wetenschappen,Marine and Lacustrine Science and Management,MA,1,1 M Marine and Lacustrine Science and Management (Keuze),Marine Biodiversity and Ecology
1164,Faculteit Wetenschappen,Marine and Lacustrine Science and Management,MA,1,1 M Marine and Lacustrine Science and Management (Keuze),Marine Biodiversity and Ecology: presentaties
1165,Faculteit Wetenschappen,Marine and Lacustrine Science and Management,MA,1,1 M Marine and Lacustrine Science and Management (Keuze),Mathematics & Basic Statistics
1166,Faculteit Wetenschappen,Marine and Lacustrine Science and Management,MA,2,2 M Marine and Lacustrine Science and Management (Keuze),Introduction to Marine and Lacustrine Biology
1167,Faculteit Wetenschappen,Marine and Lacustrine Science and Management,MA,2,2 M Marine and Lacustrine Science and Management (Keuze),Marine Biodiversity and Ecology
1168,Faculteit Wetenschappen,Marine and Lacustrine Science and Management,MA,2,2 M Marine and Lacustrine Science and Management (Keuze),Marine Biodiversity and Ecology: presentaties
1169,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Biodiversity and Ecology/choice 1,MA,1,1 M Marine and Lacustrine Science and Management: Biodiversity and Ecology/choice 1,Oceanography
1170,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Biodiversity and Ecology/choice 2,MA,1,1 M Marine and Lacustrine Science and Management: Biodiversity and Ecology/choice 2,Biogeochemistry
1171,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Biodiversity and Ecology/choice 2,MA,1,1 M Marine and Lacustrine Science and Management: Biodiversity and Ecology/choice 2,Oceanography
1172,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Biodiversity and Ecology/choice 2,MA,1,1 M Marine and Lacustrine Science and Management: Biodiversity and Ecology/choice 2,River & Lake Ecology
1173,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/UGent trajectory,MA,2,2 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/UGent trajectory,Conservation genetics
1174,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/UGent trajectory,MA,2,2 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/UGent trajectory,Environmental Impact Assessment
1175,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/UGent trajectory,MA,2,2 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/UGent trajectory,"Integrated Coastal Zone Management: Mangroves, Seagrass Beds and Coral Reefs"
1176,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/VUB trajectory,BA,2,2 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/VUB trajectory,Conservation genetics
1177,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/VUB trajectory,BA,2,2 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/VUB trajectory,Environmental Impact Assessment
1178,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/VUB trajectory,BA,2,2 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/VUB trajectory,"Integrated Coastal Zone Management: Mangroves, Seagrass Beds and Coral Reefs"
1179,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice1,MA,1,1 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice1,Conservation genetics
1180,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice1,MA,1,1 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice1,Environmental Impact Assessment
1181,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice1,MA,1,1 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice1,"Integrated Coastal Zone Management: Mangroves, Seagrass Beds and Coral Reefs"
1182,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice1,MA,1,1 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice1,Oceanography
1183,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice2,Biogeochemistry
1184,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice2,Conservation genetics
1185,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice2,Environmental Impact Assessment
1186,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice2,"Integrated Coastal Zone Management: Mangroves, Seagrass Beds and Coral Reefs"
1187,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice2,Oceanography
1188,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Conservation Biology and Ecosystem Management/choice2,River & Lake Ecology
1189,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Earth System Sciences/choice 1,MA,1,1 M Marine and Lacustrine Science and Management: Earth System Sciences/choice 1,Oceanography
1190,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Earth System Sciences/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Earth System Sciences/choice2,Biogeochemistry
1191,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Earth System Sciences/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Earth System Sciences/choice2,Oceanography
1192,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Earth System Sciences/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Earth System Sciences/choice2,River & Lake Ecology
1193,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Environmental Impact and Remediation/UGent trajectory,MA,2,2 M Marine and Lacustrine Science and Management: Environmental Impact and Remediation/UGent trajectory,Environmental Impact Assessment
1194,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Environmental Impact and Remediation/VUB trajectory,BA,2,2 M Marine and Lacustrine Science and Management: Environmental Impact and Remediation/VUB trajectory,Environmental Impact Assessment
1195,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Environmental Impact and Remediation/choice1,MA,1,1 M Marine and Lacustrine Science and Management: Environmental Impact and Remediation/choice1,Environmental Impact Assessment
1196,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Environmental Impact and Remediation/choice1,MA,1,1 M Marine and Lacustrine Science and Management: Environmental Impact and Remediation/choice1,Oceanography
1197,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Environmental Impact and Remediation/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Environmental Impact and Remediation/choice2,Biogeochemistry
1198,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Environmental Impact and Remediation/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Environmental Impact and Remediation/choice2,Environmental Impact Assessment
1199,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Environmental Impact and Remediation/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Environmental Impact and Remediation/choice2,Oceanography
1200,Faculteit Wetenschappen,Marine and Lacustrine Science and Management: Environmental Impact and Remediation/choice2,MA,1,1 M Marine and Lacustrine Science and Management: Environmental Impact and Remediation/choice2,River & Lake Ecology
1201,Faculteit Wetenschappen,Master in de Toegepaste Informatica,MA,1,Master in de Toegepaste Informatica,Information Visualization
1202,Faculteit Wetenschappen,Master in de Toegepaste Informatica,MA,1,Master in de Toegepaste Informatica,Methods of Scientific Research
1203,Faculteit Wetenschappen,Master in de Toegepaste Informatica,MA,1,Master in de Toegepaste Informatica,Operating systems and security
1204,Faculteit Wetenschappen,Master in de Toegepaste Informatica,MA,1,Master in de Toegepaste Informatica,Software Architectures
1205,Faculteit Wetenschappen,Master in de Toegepaste Informatica,MA,1,Master in de Toegepaste Informatica,User Interface Design
1206,Faculteit Wetenschappen,Master in de Toegepaste Informatica,MA,1,Master in de Toegepaste Informatica,Web Information Systems
1207,Faculteit Wetenschappen,Molecular Biology,MA,1,1 M Molecular Biology,General and analytical biochemistry
1208,Faculteit Wetenschappen,Molecular Biology,MA,1,1 M Molecular Biology,General chemistry and protein chemistry
1209,Faculteit Wetenschappen,Molecular Biology,MA,1,1 M Molecular Biology,Mathematics and Statistics
1210,Faculteit Wetenschappen,Molecular Biology,MA,1,1 M Molecular Biology,Microbiology
1211,Faculteit Wetenschappen,Molecular Biology,MA,1,1 M Molecular Biology,Molecular Biology
1212,Faculteit Wetenschappen,Molecular Biology,MA,1,1 M Molecular Biology,Nucleic acid chemistry and genetic engineering
1213,Faculteit Wetenschappen,Molecular Biology,MA,1,1 M Molecular Biology,Physiology : Option Animal Physiology
1214,Faculteit Wetenschappen,Molecular Biology,MA,1,1 M Molecular Biology,Practicals I
1215,Faculteit Wetenschappen,Molecular Biology,MA,1,1 M Molecular Biology,Practicals II
1216,Faculteit Wetenschappen,Molecular Biology specialisation Animal Production,MA,2,2 M Molecular Biology specialisation Animal Production,Advanced Microbial Genetics and Virology
1217,Faculteit Wetenschappen,Molecular Biology specialisation Animal Production,MA,2,2 M Molecular Biology specialisation Animal Production,Advanced and Applied Molecular Biology
1218,Faculteit Wetenschappen,Molecular Biology specialisation Animal Production,MA,2,2 M Molecular Biology specialisation Animal Production,Physical Chemistry and Structural Analysis of Macromolecules
1219,Faculteit Wetenschappen,Molecular Biology specialisation Animal Production,MA,2,2 M Molecular Biology specialisation Animal Production,Social and economical aspects of biotechnology
1220,Faculteit Wetenschappen,Molecular Biology specialisation Human Health,MA,2,2 M Molecular Biology specialisation Human Health,Advanced Microbial Genetics and Virology
1221,Faculteit Wetenschappen,Molecular Biology specialisation Human Health,MA,2,2 M Molecular Biology specialisation Human Health,Advanced and Applied Molecular Biology
1222,Faculteit Wetenschappen,Molecular Biology specialisation Human Health,MA,2,2 M Molecular Biology specialisation Human Health,Human Infectious Diseases
1223,Faculteit Wetenschappen,Molecular Biology specialisation Human Health,MA,2,2 M Molecular Biology specialisation Human Health,Physical Chemistry and Structural Analysis of Macromolecules
1224,Faculteit Wetenschappen,Molecular Biology specialisation Human Health,MA,2,2 M Molecular Biology specialisation Human Health,Social and economical aspects of biotechnology
1225,Faculteit Wetenschappen,Molecular Biology specialisation Plant Production,MA,2,2 M Molecular Biology specialisation Plant Production,Advanced Microbial Genetics and Virology
1226,Faculteit Wetenschappen,Molecular Biology specialisation Plant Production,MA,2,2 M Molecular Biology specialisation Plant Production,Advanced and Applied Molecular Biology
1227,Faculteit Wetenschappen,Molecular Biology specialisation Plant Production,MA,2,2 M Molecular Biology specialisation Plant Production,Physical Chemistry and Structural Analysis of Macromolecules
1228,Faculteit Wetenschappen,Molecular Biology specialisation Plant Production,MA,2,2 M Molecular Biology specialisation Plant Production,Social and economical aspects of biotechnology
1229,Faculteit Wetenschappen,Schakelprogr. M in de Computerwetenschappen,MA,1,Schakelprogr. M in de Computerwetenschappen,Algoritmen en datastructuren 1
1230,Faculteit Wetenschappen,Schakelprogr. M in de Computerwetenschappen,MA,1,Schakelprogr. M in de Computerwetenschappen,Algoritmen en datastructuren 2
1231,Faculteit Wetenschappen,Schakelprogr. M in de Computerwetenschappen,MA,1,Schakelprogr. M in de Computerwetenschappen,Artificiele intelligentie
1232,Faculteit Wetenschappen,Schakelprogr. M in de Computerwetenschappen,MA,1,Schakelprogr. M in de Computerwetenschappen,Calculus I
1233,Faculteit Wetenschappen,Schakelprogr. M in de Computerwetenschappen,MA,1,Schakelprogr. M in de Computerwetenschappen,Discrete wiskunde
1234,Faculteit Wetenschappen,Schakelprogr. M in de Computerwetenschappen,MA,1,Schakelprogr. M in de Computerwetenschappen,Grondslagen van de informatica I
1235,Faculteit Wetenschappen,Schakelprogr. M in de Computerwetenschappen,MA,1,Schakelprogr. M in de Computerwetenschappen,Grondslagen van de informatica II
1236,Faculteit Wetenschappen,Schakelprogr. M in de Computerwetenschappen,MA,1,Schakelprogr. M in de Computerwetenschappen,Interpretatie van computerprogramma's I
1237,Faculteit Wetenschappen,Schakelprogr. M in de Computerwetenschappen,MA,1,Schakelprogr. M in de Computerwetenschappen,Lineaire algebra
1238,Faculteit Wetenschappen,Schakelprogr. M in de Computerwetenschappen,MA,1,Schakelprogr. M in de Computerwetenschappen,Structuur van computerprogramma's I
1239,Faculteit Wetenschappen,Schakelprogr. M in de Computerwetenschappen,MA,1,Schakelprogr. M in de Computerwetenschappen,Wiskunde voor computerwetenschappen I
1240,Faculteit Wetenschappen,Schakelprogr. M in de Toegepaste Informatica,MA,1,Schakelprogr. M in de Toegepaste Informatica,Algoritmen en datastructuren 1
1241,Faculteit Wetenschappen,Schakelprogr. M in de Toegepaste Informatica,MA,1,Schakelprogr. M in de Toegepaste Informatica,Algoritmen en datastructuren 2
1242,Faculteit Wetenschappen,Schakelprogr. M in de Toegepaste Informatica,MA,1,Schakelprogr. M in de Toegepaste Informatica,Artificiele intelligentie
1243,Faculteit Wetenschappen,Schakelprogr. M in de Toegepaste Informatica,MA,1,Schakelprogr. M in de Toegepaste Informatica,Calculus I
1244,Faculteit Wetenschappen,Schakelprogr. M in de Toegepaste Informatica,MA,1,Schakelprogr. M in de Toegepaste Informatica,Discrete wiskunde
1245,Faculteit Wetenschappen,Schakelprogr. M in de Toegepaste Informatica,MA,1,Schakelprogr. M in de Toegepaste Informatica,Grondslagen van de informatica I
1246,Faculteit Wetenschappen,Schakelprogr. M in de Toegepaste Informatica,MA,1,Schakelprogr. M in de Toegepaste Informatica,Grondslagen van de informatica II
1247,Faculteit Wetenschappen,Schakelprogr. M in de Toegepaste Informatica,MA,1,Schakelprogr. M in de Toegepaste Informatica,Interpretatie van computerprogramma's I
1248,Faculteit Wetenschappen,Schakelprogr. M in de Toegepaste Informatica,MA,1,Schakelprogr. M in de Toegepaste Informatica,Lineaire algebra
1249,Faculteit Wetenschappen,Schakelprogr. M in de Toegepaste Informatica,MA,1,Schakelprogr. M in de Toegepaste Informatica,SBC activiteit: Basisvaardigheden wiskunde
1250,Faculteit Wetenschappen,Schakelprogr. M in de Toegepaste Informatica,MA,1,Schakelprogr. M in de Toegepaste Informatica,Structuur van computerprogramma's I
1251,Faculteit Wetenschappen,Schakelprogr. M in de Toegepaste Informatica,MA,1,Schakelprogr. M in de Toegepaste Informatica,Wiskunde voor computerwetenschappen I
1252,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 1,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 1,Methoden en technieken voor Stedebou
1253,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 1,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 1,Ontwerpstudio 1
1254,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 1,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 1,Ontwerpstudio 2
1255,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 1,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 1,Ruimtelijke Planning 2
1256,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 1,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 1,Ruimtelijke planning 1
1257,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 1,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 1,Sociologie en Planning
1258,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 1,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 1,"Stadsgeschiedenis, met discussiecollege"
1259,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 1,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 1,Urban Analysis and Management
1260,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 1,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 1,Urban Geography
1261,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 2,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 2,Hedendaagse stedenbouwkundige en planologische stromingen
1262,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 2,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 2,Landschap 1
1263,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 2,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 2,Landschap 2
1264,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 2,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 2,Ontwerpstudio 3
1265,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 2,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 2,Ontwerpstudio 4
1266,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 2,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 2,Ruimtelijke Ordenings- en Omgevingsrecht
1267,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 2,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 2,Ruimtelijke Planning 3
1268,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 2,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 2,"Stadsontwerp, strategisch project en ruimtelijke planning: cases"
1269,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 2,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 2,Sustainable Mobility and Logistics
1270,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning - deeltraject 3,MA,1,1 M Stedenbouw en Ruimtelijk planning - deeltraject 3,Masterproef
1271,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : schakelprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : schakelprogramma,Economie
1272,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : schakelprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : schakelprogramma,Grafische vaardigheden - CAD
1273,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : schakelprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : schakelprogramma,Grafische vaardigheden - GIS
1274,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : schakelprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : schakelprogramma,Inleiding tot Ruimtelijke Analyse
1275,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : schakelprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : schakelprogramma,Inleiding tot het ruimtelijk ontwerpen
1276,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : schakelprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : schakelprogramma,Inleiding tot het stedenbou
1277,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : schakelprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : schakelprogramma,Sociale geografie
1278,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : schakelprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : schakelprogramma,Sociologie I
1279,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : voorbereidingsprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : voorbereidingsprogramma,Grafische vaardigheden - CAD
1280,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : voorbereidingsprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : voorbereidingsprogramma,Grafische vaardigheden - GIS
1281,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : voorbereidingsprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : voorbereidingsprogramma,Inleiding tot Ruimtelijke Analyse
1282,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : voorbereidingsprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : voorbereidingsprogramma,Inleiding tot het ruimtelijk ontwerpen
1283,Faculteit Wetenschappen,Stedenbouw en Ruimtelijk planning : voorbereidingsprogramma,MA,1,1 M Stedenbouw en Ruimtelijk planning : voorbereidingsprogramma,Sociale geografie
1284,Faculteit Wetenschappen,Urban Studies,MA,1,1 M Urban Studies,Master Urban Studies
1285,Faculteit Wetenschappen,Urban Studies,MA,1,1 M Urban Studies,Master Urban Studies: exam EUS
1286,Faculteit Wetenschappen,Urban Studies,MA,1,1 M Urban Studies,Master Urban Studies: exam USG
1287,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Computerwetenschappen,MA,1,Voorbereidingsprogr. M in de Computerwetenschappen,Algoritmen en datastructuren 1
1288,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Computerwetenschappen,MA,1,Voorbereidingsprogr. M in de Computerwetenschappen,Algoritmen en datastructuren 2
1289,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Computerwetenschappen,MA,1,Voorbereidingsprogr. M in de Computerwetenschappen,Artificiele intelligentie
1290,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Computerwetenschappen,MA,1,Voorbereidingsprogr. M in de Computerwetenschappen,Grondslagen van de informatica I
1291,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Computerwetenschappen,MA,1,Voorbereidingsprogr. M in de Computerwetenschappen,Grondslagen van de informatica II
1292,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Computerwetenschappen,MA,1,Voorbereidingsprogr. M in de Computerwetenschappen,Inleiding databases
1293,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Computerwetenschappen,MA,1,Voorbereidingsprogr. M in de Computerwetenschappen,Interpretatie van computerprogramma's I
1294,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Computerwetenschappen,MA,1,Voorbereidingsprogr. M in de Computerwetenschappen,Software engineering
1295,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Computerwetenschappen,MA,1,Voorbereidingsprogr. M in de Computerwetenschappen,Structuur van computerprogramma's I
1296,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Geografie,MA,1,Voorbereidingsprogr. M in de Geografie,Sociale geografie
1297,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Geografie,MA,1,Voorbereidingsprogr. M in de Geografie,Sociologie I
1298,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Toegepaste Informatica,MA,1,Voorbereidingsprogr. M in de Toegepaste Informatica,Algoritmen en datastructuren 1
1299,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Toegepaste Informatica,MA,1,Voorbereidingsprogr. M in de Toegepaste Informatica,Algoritmen en datastructuren 2
1300,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Toegepaste Informatica,MA,1,Voorbereidingsprogr. M in de Toegepaste Informatica,Artificiele intelligentie
1301,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Toegepaste Informatica,MA,1,Voorbereidingsprogr. M in de Toegepaste Informatica,Grondslagen van de informatica I
1302,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Toegepaste Informatica,MA,1,Voorbereidingsprogr. M in de Toegepaste Informatica,Grondslagen van de informatica II
1303,Faculteit Wetenschappen,Voorbereidingsprogr. M in de Toegepaste Informatica,MA,1,Voorbereidingsprogr. M in de Toegepaste Informatica,Inleiding databases
